Author,Journal ,Country,Year,Study_id,Ingredient_type,Broad_feed,Feed_general,Feed_specific,Feed_general_2,Feed_specific_2,Amino_supp,Supplement_type,FM_FO,Fish_group,Fish_sp,Fish_scientific,Life_stage,FM_Replacement,FO_response,FO_replacement,FM_response,FCR,n3n6,n3_index,Tissue,Crop_change,Notes,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.1,Single,Soy,Soy,Dehulled SE SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,0,,,,1.28,,,,0,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.1,Single,Soy,Soy,Dehulled SE SBM,,,N,,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,100,,,,1.33,,,,-1.43,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.2,Single,Soy,Soy,Dehulled SE SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,0,,,,1.28,,,,0,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.2,Single,Soy,Soy,Dehulled SE SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,100,,,,1.23,,,,-1.48,,
Peng M,Aquaculture,China,2013,200,Mixture,Soy,Soy,SBM,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,,,,0.5,,,,,,
Peng M,Aquaculture,China,2013,200,Mixture,Soy,Soy,SBM,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,15,,,,0.48,,,,,,
Peng M,Aquaculture,China,2013,200,Mixture,Soy,Soy,SBM,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,30,,,,0.51,,,,,,
Peng M,Aquaculture,China,2013,200.1,Mixture,Soy,Soy,SBM  with nucleotides,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,,,,0.5,,,,,,
Peng M,Aquaculture,China,2013,200.1,Mixture,Soy,Soy,SBM  with nucleotides,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,15,,,,0.5,,,,,,
Peng M,Aquaculture,China,2013,200.1,Mixture,Soy,Soy,SBM  with nucleotides,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,30,,,,0.48,,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,0,0,,,1.4,,,,0,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,15,0.7,,,1.8,,,,-2.8,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,30,1.4,,,2,,,,-5.7,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,45,2,,,2,,,,-8.5,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,60,2.7,,,2.1,,,,-11.4,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,75,3.4,,,2.9,,,,-14.3,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,90,4.1,,,4.3,,,,-17.1,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,100,4.5,,,4,,,,-19,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,0,0,,,2,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,40,1.3,,,1.97,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.1,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,0,0,,,2,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.1,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,40,1.3,,,2.02,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.2,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,0,0,,,2,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.2,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,40,1.3,,,2.02,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,0,0,,,3.27,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,20,0,,,3.23,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,40,0,,,3.51,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,60,0,,,4.02,,,,,,
Refstie S,Aquaculture,Norway,2010,204,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0,,,0.88,,,,0,,
Refstie S,Aquaculture,Norway,2010,204,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.9,,,0.85,,,,0,,
Refstie S,Aquaculture,Norway,2010,204.1,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0,,,0.88,,,,0,,
Refstie S,Aquaculture,Norway,2010,204.1,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.9,,,1.22,,,,-7.8,,
Refstie S,Aquaculture,Norway,2010,204.2,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0,,,0.88,,,,0,,
Refstie S,Aquaculture,Norway,2010,204.2,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.9,,,1.15,,,,-7.8,,
Refstie S,Aquaculture,Norway,2010,204.3,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0,,,0.88,,,,0,,
Refstie S,Aquaculture,Norway,2010,204.3,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.9,,,1.12,,,,-7.8,,
Refstie S,Aquaculture,Norway,2010,204.4,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0,,,0.88,,,,0,,
Refstie S,Aquaculture,Norway,2010,204.4,Single,Soy,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.9,,,1.18,,,,-7.8,,
Ribeiro L,Aquaculture,Norway,2010,205,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Meagre,Argyrosomus regius,None ,0,0,,,1.25,,,,0,,
Ribeiro L,Aquaculture,Norway,2010,205,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Meagre,Argyrosomus regius,None ,60,1.5,,,1,,,,15,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,0,0,,,2,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,20,-0.3,,,1.67,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,40,-0.6,,,1.67,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,60,-0.9,,,2,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,80,-1.2,,,2.5,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,100,-1.5,,,5,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,0,0,,,1.67,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,20,0.5,,,1.67,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,40,1,,,3.33,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,60,1.5,,,10,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,80,2,,,10,,,,0,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,100,2.5,,,10,,,,0,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,0,0,,,1.05,,,,0,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,40,0,,,1.2,,,,-71,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207.1,Single,Soy,Soy,SBM WF,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,0,0,,,1.05,,,,0,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207.1,Single,Soy,Soy,SBM WF,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,40,0,,,1.75,,,,-71,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,0,0,,,1,,,,0,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,0,0,,,1,,,,0,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,66,0,,,1.16,,,,-10.8,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,66,0,,,1.04,,,,-10.8,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,83,0,,,0.98,,,,-14.2,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,83,0,,,0.97,,,,-14.3,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,100,0,,,1.28,,,,-17.5,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,100,0,,,1.05,,,,-18.7,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.05,,,,0,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,50,2.8,,,0.97,,,,0,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.1,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.04,,,,0,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.1,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,3.9,,,1.19,,,,0,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.2,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.04,,,,0,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.2,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,5.3,,,1.14,,,,0,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.3,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.04,,,,0,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.3,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,6.1,,,1.14,,,,0,,
Rossi Jr W,Aquaculture,USA,2015,210,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.79,,,,0,,
Rossi Jr W,Aquaculture,USA,2015,210,Single,Soy,Soy,SBM ,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,72,3.5,,,1.75,,,,-13,,
Rossi Jr W,Aquaculture,USA,2015,210.1,Single,Soy,Soy,SBM with probiotic,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.79,,,,0,,
Rossi Jr W,Aquaculture,USA,2015,210.1,Single,Soy,Soy,SBM with probiotic,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,72,3.5,,,1.79,,,,-15,,
Rossi Jr W,Aquaculture,USA,2015,210.2,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.79,,,,0,,
Rossi Jr W,Aquaculture,USA,2015,210.2,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,72,3.8,,,1.89,,,,-8.7,,
Rossi Jr W,Aquaculture Research,USA,2017,211,Single,Soy,Soy,SBM + SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1,,,,0,,
Rossi Jr W,Aquaculture Research,USA,2017,211,Single,Soy,Soy,SBM + SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,4.1,,,1.09,,,,-10,,
Rossi Jr W,Aquaculture Research,USA,2017,211.1,Single,Soy,Soy,SBM + SPC with probiotic,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1,,,,0,,
Rossi Jr W,Aquaculture Research,USA,2017,211.1,Single,Soy,Soy,SBM + SPC with probiotic,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,4.1,,,1.11,,,,-29.8,,
Rossi Jr W,Aquaculture Research,USA,2017,211.2,Single,Soy,Soy,SBM + SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.06,,,,0,,
Rossi Jr W,Aquaculture Research,USA,2017,211.2,Single,Soy,Soy,SBM + SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,4.1,,,1.11,,,,-10,,
Rossi Jr W,Aquaculture Research,USA,2017,211.3,Single,Soy,Soy,SBM + SPC with probiotic,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,0,,,1.06,,,,0,,
Rossi Jr W,Aquaculture Research,USA,2017,211.3,Single,Soy,Soy,SBM + SPC with probiotic,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,4.1,,,1.22,,,,-29.8,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212,Single,Soy,Soy,SPC,,,Y,Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,0,,,3.04,,,,0,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212,Single,Soy,Soy,SPC,,,Y,Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,25,4.7,,,2.91,,,,4.4,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212,Single,Soy,Soy,SPC,,,Y,Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,50,7.3,,,3.59,,,,-2.2,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212,Single,Soy,Soy,SPC,,,Y,Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,75,9.9,,,3.28,,,,-9,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212,Single,Soy,Soy,SPC,,,Y,Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,10.7,,,3.06,,,,-15.8,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.1,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,0,,,1.77,,,,0,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.1,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,31,0,,,1.83,,,,-3.6,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.1,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,61,0,,,1.69,,,,-8.2,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.1,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,0,,,1.67,,,,-15,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.2,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,0,,,1.73,,,,0,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.2,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,31,0,,,1.77,,,,-3.5,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.2,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,61,0,,,1.89,,,,-8.1,,
Sa MVC ,Aquaculture Nutrition,Brazil,2013,212.2,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,0,,,1.85,,,,-14.7,,
Glencross B,Aquaculture,Australia ,2016,213,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,0,0,,,1.03,1.55,10.3,Whole body,,Insufficient number of studies in diadromous fish category for fish oil replacement so this is study was classified as FM replacement,
Glencross B,Aquaculture,Australia ,2016,213,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,0,-70,,,0.99,1.47,7.2,Whole body,,Insufficient number of studies in diadromous fish category for fish oil replacement so this is study was classified as FM replacement,
